"MMSI","IMO","IR","Ship Name","Call Sign",
"538004972","9048122","N/A","STELLAR TOPAZ","V7AD6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:03:09Z","-30.41287","15.47959","333.1","12.1","Sat-AIS",
"2018-08-13 23:03:08Z","-30.41287","15.47959","333.1","12.1","Sat-AIS",
"2018-08-13 23:02:58Z","-30.41337","15.47985","333.6","12","Sat-AIS",
"2018-08-13 23:02:58Z","-30.41337","15.47985","333.6","12","Sat-AIS",
"2018-08-13 23:02:47Z","-30.41397","15.48017","332","12","Sat-AIS",
"2018-08-13 23:02:46Z","-30.41397","15.48017","332","12","Sat-AIS",
"2018-08-13 23:02:38Z","-30.41444","15.4804","328.1","12.1","Sat-AIS",
"2018-08-13 23:02:37Z","-30.41444","15.4804","328.1","12.1","Sat-AIS",
"2018-08-13 23:02:27Z","-30.41498","15.48071","331.3","12.1","Sat-AIS",
"2018-08-13 23:02:26Z","-30.41498","15.48071","331.3","12.1","Sat-AIS",
"2018-08-13 23:02:17Z","-30.41545","15.48099","347.3","12.3","Sat-AIS",
"2018-08-13 23:01:58Z","-30.41645","15.48143","328.5","12.3","Sat-AIS",
"2018-08-13 23:01:47Z","-30.417","15.48171","327.7","12.3","Sat-AIS",
"2018-08-13 23:01:46Z","-30.417","15.48171","327.7","12.3","Sat-AIS",
"2018-08-13 23:01:26Z","-30.41808","15.48234","340.1","12.4","Sat-AIS",
"2018-08-13 23:00:58Z","-30.41954","15.48306","336.1","12.2","Sat-AIS",
"2018-08-13 23:00:47Z","-30.42015","15.48338","337.8","12.1","Sat-AIS",
"2018-08-13 23:00:46Z","-30.42015","15.48338","337.8","12.1","Sat-AIS",
"2018-08-13 23:00:27Z","-30.42115","15.48386","334.7","12.1","Sat-AIS",
"2018-08-13 23:00:18Z","-30.42156","15.48412","337.8","12.1","Sat-AIS",
"2018-08-13 22:59:58Z","-30.42252","15.48462","334.7","12.3","Sat-AIS",
"2018-08-13 22:59:47Z","-30.42322","15.48496","335","12.2","Sat-AIS",
"2018-08-13 22:59:46Z","-30.42322","15.48496","335","12.2","Sat-AIS",
"2018-08-13 22:59:27Z","-30.4243","15.48547","326.7","12.2","Sat-AIS",
"2018-08-13 22:59:27Z","-30.4243","15.48547","326.7","12.2","Sat-AIS",
"2018-08-13 22:59:26Z","-30.4243","15.48547","326.7","12.2","Sat-AIS",
"2018-08-13 22:59:07Z","-30.42522","15.48598","344.3","12.4","Sat-AIS",
"2018-08-13 22:58:57Z","-30.4258","15.4863","344.5","12.5","Sat-AIS",
"2018-08-13 22:58:47Z","-30.42633","15.48657","337.7","12.4","Sat-AIS",
"2018-08-13 22:58:46Z","-30.42633","15.48657","337.7","12.4","Sat-AIS",
"2018-08-13 22:57:47Z","-30.42957","15.48815","335.1","12.2","Sat-AIS",
"2018-08-13 22:57:19Z","-30.43113","15.48886","340","12.5","Sat-AIS",
"2018-08-13 22:56:57Z","-30.4322","15.48934","332.2","12.4","Sat-AIS",
"2018-08-13 22:34:28Z","-30.50255","15.52349","339.4","12","Sat-AIS",
"2018-08-13 22:34:28Z","-30.50255","15.52349","339.4","12","Sat-AIS",
"2018-08-13 22:34:28Z","-30.50255","15.52349","339.4","12","Sat-AIS",
"2018-08-13 22:34:28Z","-30.50255","15.52349","339.4","12","Sat-AIS",
"2018-08-13 22:29:19Z","-30.51856","15.53128","337.5","12","Sat-AIS",
"2018-08-13 22:22:40Z","-30.53927","15.54163","332.7","12.2","Sat-AIS",
"2018-08-13 22:22:40Z","-30.53927","15.54163","332.7","12.2","Sat-AIS",
"2018-08-13 22:22:40Z","-30.53927","15.54163","332.7","12.2","Sat-AIS",
"2018-08-13 22:22:40Z","-30.53927","15.54163","332.7","12.2","Sat-AIS",
"2018-08-13 22:22:40Z","-30.53927","15.54163","332.7","12.2","Sat-AIS",
"2018-08-13 22:16:29Z","-30.55835","15.55145","332.3","12.1","Sat-AIS",
"2018-08-13 22:16:20Z","-30.55887","15.55172","330.2","12.3","Sat-AIS",
"2018-08-13 22:15:59Z","-30.55997","15.5523","335.7","12.5","Sat-AIS",
"2018-08-13 22:15:49Z","-30.56043","15.55261","342.5","12.1","Sat-AIS",
"2018-08-13 22:14:59Z","-30.56299","15.55396","335.7","12.3","Sat-AIS",
"2018-08-13 22:13:59Z","-30.56612","15.55559","334.6","12.4","Sat-AIS",
"2018-08-13 22:13:50Z","-30.56664","15.55581","335.9","12.3","Sat-AIS",
"2018-08-13 22:13:39Z","-30.56714","15.5561","339.7","12.4","Sat-AIS",
"2018-08-13 22:13:39Z","-30.56714","15.5561","339.7","12.4","Sat-AIS",
"2018-08-13 22:13:08Z","-30.56869","15.55693","343.6","12.3","Sat-AIS",
"2018-08-13 22:12:59Z","-30.56922","15.55718","336.9","12.3","Sat-AIS",
"2018-08-13 22:12:18Z","-30.57136","15.55828","329.7","12.5","Sat-AIS",
"2018-08-13 22:12:08Z","-30.57189","15.55855","330.5","12.5","Sat-AIS",
"2018-08-13 22:11:59Z","-30.57239","15.55881","337","12.3","Sat-AIS",
"2018-08-13 22:11:50Z","-30.57285","15.55905","340.2","12.5","Sat-AIS",
"2018-08-13 22:11:39Z","-30.57341","15.55935","342.5","12.4","Sat-AIS",
"2018-08-13 22:11:29Z","-30.57393","15.55964","340.7","12.3","Sat-AIS",
"2018-08-13 22:11:08Z","-30.57503","15.5602","337","12.3","Sat-AIS",
"2018-08-13 22:11:08Z","-30.57503","15.5602","337","12.3","Sat-AIS",
"2018-08-13 22:10:58Z","-30.57556","15.56044","328.3","12.5","Sat-AIS",
"2018-08-13 22:10:50Z","-30.57603","15.56063","331.3","12.3","Sat-AIS",
"2018-08-13 22:10:50Z","-30.57603","15.56063","331.3","12.3","Sat-AIS",
"2018-08-13 22:10:50Z","-30.57603","15.56063","331.3","12.3","Sat-AIS",
"2018-08-13 22:10:39Z","-30.57653","15.56091","338","12.3","Sat-AIS",
"2018-08-13 22:10:29Z","-30.57704","15.56119","341.6","12.2","Sat-AIS",
"2018-08-13 22:10:18Z","-30.57762","15.5615","337.1","12.2","Sat-AIS",
"2018-08-13 22:10:08Z","-30.57808","15.56174","332.6","12.3","Sat-AIS",
"2018-08-13 22:09:58Z","-30.57863","15.56205","336.8","12.3","Sat-AIS",
"2018-08-13 22:09:29Z","-30.5801","15.56274","339.9","12.3","Sat-AIS",
"2018-08-13 22:09:08Z","-30.58128","15.5633","334.9","12.3","Sat-AIS",
"2018-08-13 21:53:40Z","-30.62913","15.58885","334.6","12.3","Sat-AIS",
"2018-08-13 21:51:48Z","-30.63471","15.59206","330.4","12.1","Sat-AIS",
"2018-08-13 21:47:19Z","-30.64844","15.59986","340.9","12.2","Sat-AIS",
"2018-08-13 21:31:58Z","-30.69496","15.62658","329.7","12","Sat-AIS",
"2018-08-13 21:31:28Z","-30.69645","15.62749","328.7","12.3","Sat-AIS",
"2018-08-13 21:31:28Z","-30.69645","15.62749","328.7","12.3","Sat-AIS",
"2018-08-13 21:31:17Z","-30.69696","15.6278","332.1","12.2","Sat-AIS",
"2018-08-13 21:30:47Z","-30.69851","15.62873","333.8","12.3","Sat-AIS",
"2018-08-13 21:30:17Z","-30.69999","15.62966","328.3","12.2","Sat-AIS",
"2018-08-13 21:30:09Z","-30.70039","15.62988","329.4","12.2","Sat-AIS",
"2018-08-13 21:29:47Z","-30.70148","15.63058","333.5","12.1","Sat-AIS",
"2018-08-13 21:29:28Z","-30.70238","15.63111","328.3","12.1","Sat-AIS",
"2018-08-13 21:29:17Z","-30.70293","15.63144","327.9","12.2","Sat-AIS",
"2018-08-13 21:29:17Z","-30.70293","15.63144","327.9","12.2","Sat-AIS",
"2018-08-13 21:29:09Z","-30.70333","15.63172","336.9","12.1","Sat-AIS",
"2018-08-13 21:28:28Z","-30.7054","15.63297","327.3","12.1","Sat-AIS",
"2018-08-13 21:27:37Z","-30.70789","15.63448","338.3","12.2","Sat-AIS",
"2018-08-13 21:27:17Z","-30.70896","15.6351","329","11.9","Sat-AIS",
"2018-08-13 21:26:48Z","-30.71038","15.63595","339.6","12.2","Sat-AIS",
"2018-08-13 21:26:17Z","-30.7119","15.63683","327.9","12.1","Sat-AIS",
"2018-08-13 21:25:48Z","-30.71334","15.6377","330.6","12.1","Sat-AIS",
"2018-08-13 21:25:37Z","-30.71395","15.63807","333","12","Sat-AIS",
"2018-08-13 21:25:17Z","-30.71497","15.63866","330.3","12","Sat-AIS",
"2018-08-13 21:22:48Z","-30.72235","15.64304","329.3","12","Sat-AIS",
"2018-08-13 21:22:09Z","-30.72438","15.64425","336.8","12","Sat-AIS",
"2018-08-13 21:22:07Z","-30.72438","15.64425","336.8","12","Sat-AIS",
"2018-08-13 21:21:38Z","-30.72591","15.64513","330.2","12.3","Sat-AIS",
"2018-08-13 21:19:28Z","-30.73237","15.64894","336.4","12.2","Sat-AIS",
"2018-08-13 21:16:48Z","-30.74046","15.6538","329.9","12.2","Sat-AIS",
"2018-08-13 21:14:47Z","-30.7465","15.65734","337.8","12.2","Sat-AIS",
"2018-08-13 20:50:39Z","-30.81794","15.69874","328.2","11.8","Sat-AIS",
"2018-08-13 20:49:58Z","-30.81998","15.69985","334.2","11.8","Sat-AIS",
"2018-08-13 20:45:29Z","-30.83305","15.70728","329.4","11.6","Sat-AIS",
"2018-08-13 20:44:29Z","-30.83601","15.70897","336.7","11.6","Sat-AIS",
"2018-08-13 20:41:59Z","-30.84338","15.71288","336","11.5","Sat-AIS",
"2018-08-13 20:41:40Z","-30.84441","15.71337","330.3","11.7","Sat-AIS",
"2018-08-13 20:40:40Z","-30.84732","15.71491","338.1","11.9","Sat-AIS",
"2018-08-13 20:40:29Z","-30.84781","15.71517","341.3","11.9","Sat-AIS",
"2018-08-13 20:40:00Z","-30.84929","15.71601","330.9","11.9","Sat-AIS",
"2018-08-13 20:40:00Z","-30.84929","15.71601","330.9","11.9","Sat-AIS",
"2018-08-13 20:39:00Z","-30.85225","15.71761","337.1","11.7","Sat-AIS",
"2018-08-13 20:39:00Z","-30.85225","15.71761","337.1","11.7","Sat-AIS",
"2018-08-13 20:39:00Z","-30.85225","15.71761","337.1","11.7","Sat-AIS",
"2018-08-13 20:37:00Z","-30.85821","15.72079","332.8","11.7","Sat-AIS",
"2018-08-13 20:35:58Z","-30.86127","15.72241","332.8","11.7","Sat-AIS",
"2018-08-13 20:35:29Z","-30.86263","15.72317","334.1","11.9","Sat-AIS",
"2018-08-13 20:35:08Z","-30.86373","15.72373","339","11.7","Sat-AIS",
"2018-08-13 20:34:58Z","-30.86422","15.72401","336.4","11.8","Sat-AIS",
"2018-08-13 20:34:40Z","-30.86509","15.72453","337.4","11.8","Sat-AIS",
"2018-08-13 20:34:29Z","-30.86558","15.72478","333.7","11.7","Sat-AIS",
"2018-08-13 20:34:18Z","-30.86616","15.72508","339","11.7","Sat-AIS",
"2018-08-13 20:33:58Z","-30.8671","15.72557","332.3","11.5","Sat-AIS",
"2018-08-13 20:33:40Z","-30.86805","15.72606","340.3","11.6","Sat-AIS",
"2018-08-13 20:33:18Z","-30.86911","15.72665","337.4","11.6","Sat-AIS",
"2018-08-13 20:32:58Z","-30.8701","15.72713","330.4","11.7","Sat-AIS",
"2018-08-13 20:18:19Z","-30.91325","15.74878","338.5","11.5","Sat-AIS",
"2018-08-13 20:13:17Z","-30.9285","15.75609","335.8","11.9","Sat-AIS",
"2018-08-13 20:12:59Z","-30.92947","15.75656","341.1","12","Sat-AIS",
"2018-08-13 20:07:10Z","-30.94729","15.7651","332.2","11.9","Sat-AIS",
"2018-08-13 20:06:18Z","-30.94982","15.7664","337.1","11.8","Sat-AIS",
"2018-08-13 19:54:46Z","-30.98402","15.78381","330.6","11.6","Sat-AIS",
"2018-08-13 19:53:56Z","-30.98635","15.78519","331.7","11.7","Sat-AIS",
"2018-08-13 19:53:46Z","-30.98682","15.78551","330.8","11.6","Sat-AIS",
"2018-08-13 19:53:07Z","-30.98869","15.78675","329.7","11.5","Sat-AIS",
"2018-08-13 19:52:56Z","-30.98922","15.78707","329","11.7","Sat-AIS",
"2018-08-13 19:52:17Z","-30.991","15.78822","324.8","11.6","Sat-AIS",
"2018-08-13 19:50:56Z","-30.99484","15.79073","326.7","11.5","Sat-AIS",
"2018-08-13 19:50:17Z","-30.99665","15.79188","341.4","11.7","Sat-AIS",
"2018-08-13 19:48:17Z","-31.0023","15.79556","316.6","11.9","Sat-AIS",
"2018-08-13 19:41:37Z","-31.02047","15.80844","327.1","11.6","Sat-AIS",
"2018-08-13 19:41:36Z","-31.02047","15.80844","327.1","11.6","Sat-AIS",
"2018-08-13 19:40:47Z","-31.02276","15.81003","334.6","11.5","Sat-AIS",
"2018-08-13 19:40:36Z","-31.02325","15.81037","334.8","11.5","Sat-AIS",
"2018-08-13 19:39:36Z","-31.02603","15.81225","332.8","11.4","Sat-AIS",
"2018-08-13 19:39:36Z","-31.02603","15.81225","332.8","11.4","Sat-AIS",
"2018-08-13 19:39:08Z","-31.02735","15.81314","333","11.4","Sat-AIS",
"2018-08-13 19:39:08Z","-31.02735","15.81314","333","11.4","Sat-AIS",
"2018-08-13 19:38:47Z","-31.02832","15.81378","332.3","11.5","Sat-AIS",
"2018-08-13 19:38:28Z","-31.0292","15.81432","317.5","11.8","Sat-AIS",
"2018-08-13 19:38:27Z","-31.0292","15.81432","317.5","11.8","Sat-AIS",
"2018-08-13 19:38:16Z","-31.0297","15.81468","326.2","11.6","Sat-AIS",
"2018-08-13 19:38:08Z","-31.03008","15.81498","331.5","11.5","Sat-AIS",
"2018-08-13 19:38:08Z","-31.03008","15.81498","331.5","11.5","Sat-AIS",
"2018-08-13 19:38:08Z","-31.03008","15.81498","331.5","11.5","Sat-AIS",
"2018-08-13 19:38:07Z","-31.03008","15.81498","331.5","11.5","Sat-AIS",
"2018-08-13 19:38:07Z","-31.03008","15.81498","331.5","11.5","Sat-AIS",
"2018-08-13 19:37:37Z","-31.03149","15.81599","334","11.7","Sat-AIS",
"2018-08-13 19:37:37Z","-31.03149","15.81599","334","11.7","Sat-AIS",
"2018-08-13 19:37:37Z","-31.03149","15.81599","334","11.7","Sat-AIS",
"2018-08-13 19:37:36Z","-31.03149","15.81599","334","11.7","Sat-AIS",
"2018-08-13 19:37:36Z","-31.03149","15.81599","334","11.7","Sat-AIS",
"2018-08-13 19:37:28Z","-31.03193","15.81632","336.9","11.8","Sat-AIS",
"2018-08-13 19:37:16Z","-31.03239","15.81663","329.4","11.5","Sat-AIS",
"2018-08-13 19:37:16Z","-31.03239","15.81663","329.4","11.5","Sat-AIS",
"2018-08-13 19:37:16Z","-31.03239","15.81663","329.4","11.5","Sat-AIS",
"2018-08-13 19:37:16Z","-31.03239","15.81663","329.4","11.5","Sat-AIS",
"2018-08-13 19:37:08Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:37:08Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:37:08Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:37:08Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:37:07Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:37:07Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:37:07Z","-31.03283","15.81688","323.3","11.6","Sat-AIS",
"2018-08-13 19:36:47Z","-31.03377","15.81753","329.6","11.6","Sat-AIS",
"2018-08-13 19:36:47Z","-31.03377","15.81753","329.6","11.6","Sat-AIS",
"2018-08-13 19:36:47Z","-31.03377","15.81753","329.6","11.6","Sat-AIS",
"2018-08-13 19:36:46Z","-31.03377","15.81753","329.6","11.6","Sat-AIS",
"2018-08-13 19:36:46Z","-31.03377","15.81753","329.6","11.6","Sat-AIS",
"2018-08-13 19:36:37Z","-31.03426","15.81786","330.2","11.6","Sat-AIS",
"2018-08-13 19:36:37Z","-31.03426","15.81786","330.2","11.6","Sat-AIS",
"2018-08-13 19:36:27Z","-31.03478","15.81822","334.2","11.7","Sat-AIS",
"2018-08-13 19:36:08Z","-31.03565","15.81879","330.2","11.8","Sat-AIS",
"2018-08-13 19:35:37Z","-31.0371","15.81973","320.3","11.9","Sat-AIS",
"2018-08-13 19:35:37Z","-31.0371","15.81973","320.3","11.9","Sat-AIS",
"2018-08-13 19:35:28Z","-31.03754","15.82005","331.4","11.7","Sat-AIS",
"2018-08-13 19:34:47Z","-31.03941","15.82136","332.8","11.5","Sat-AIS",
"2018-08-13 19:34:47Z","-31.03941","15.82136","332.8","11.5","Sat-AIS",
"2018-08-13 19:34:37Z","-31.03988","15.82169","330.6","11.5","Sat-AIS",
"2018-08-13 19:34:37Z","-31.03988","15.82169","330.6","11.5","Sat-AIS",
"2018-08-13 19:34:17Z","-31.04083","15.8223","322.3","11.7","Sat-AIS",
"2018-08-13 19:34:17Z","-31.04083","15.8223","322.3","11.7","Sat-AIS",
"2018-08-13 19:33:47Z","-31.04222","15.82323","335.2","11.7","Sat-AIS",
"2018-08-13 19:33:37Z","-31.04269","15.82354","334.1","11.7","Sat-AIS",
"2018-08-13 19:33:28Z","-31.04311","15.82381","332.1","11.7","Sat-AIS",
"2018-08-13 19:32:47Z","-31.045","15.82513","321.2","11.6","Sat-AIS",
"2018-08-13 19:32:36Z","-31.04551","15.82545","320.1","11.8","Sat-AIS",
"2018-08-13 19:32:36Z","-31.04551","15.82545","320.1","11.8","Sat-AIS",
"2018-08-13 19:31:56Z","-31.04729","15.8267","337.1","11.6","Sat-AIS",
"2018-08-13 19:31:36Z","-31.04828","15.8273","326.3","11.5","Sat-AIS",
"2018-08-13 19:31:36Z","-31.04828","15.8273","326.3","11.5","Sat-AIS",
"2018-08-13 19:31:28Z","-31.0487","15.8276","328.8","11.6","Sat-AIS",
"2018-08-13 19:31:17Z","-31.04922","15.82793","327.1","11.6","Sat-AIS",
"2018-08-13 19:30:08Z","-31.05241","15.83003","329.5","11.6","Sat-AIS",
"2018-08-13 19:30:08Z","-31.05241","15.83003","329.5","11.6","Sat-AIS",
"2018-08-13 19:07:38Z","-31.11778","15.86677","337.1","11.6","Sat-AIS",
"2018-08-13 19:03:38Z","-31.12943","15.87281","340.9","11.5","Sat-AIS",
"2018-08-13 19:01:39Z","-31.13524","15.87578","336.2","11.2","Sat-AIS",
"2018-08-13 18:56:28Z","-31.15032","15.88345","338.7","11.5","Sat-AIS",
"2018-08-13 18:55:29Z","-31.15328","15.88492","333.8","11.4","Sat-AIS",
"2018-08-13 18:31:19Z","-31.22448","15.92183","337.7","11.9","Sat-AIS",
"2018-08-13 18:25:57Z","-31.24051","15.9305","333.3","11.7","Sat-AIS",
"2018-08-13 18:25:57Z","-31.24051","15.9305","333.3","11.7","Sat-AIS",
"2018-08-13 18:22:38Z","-31.25026","15.93606","327.8","11.7","Sat-AIS",
"2018-08-13 18:22:38Z","-31.25026","15.93606","327.8","11.7","Sat-AIS",
"2018-08-13 18:22:38Z","-31.25026","15.93606","327.8","11.7","Sat-AIS",
"2018-08-13 18:20:48Z","-31.25571","15.93907","333.4","11.7","Sat-AIS",
"2018-08-13 18:05:57Z","-31.30082","15.96119","345.3","12.1","Sat-AIS",
"2018-08-13 18:00:28Z","-31.3178","15.96961","345.2","12.2","Sat-AIS",
"2018-08-13 17:59:48Z","-31.3199","15.97058","337.4","12.1","Sat-AIS",
"2018-08-13 17:59:37Z","-31.32043","15.97085","338.9","12","Sat-AIS",
"2018-08-13 17:59:28Z","-31.32096","15.97111","339.7","12.1","Sat-AIS",
"2018-08-13 17:59:28Z","-31.32096","15.97111","339.7","12.1","Sat-AIS",
"2018-08-13 17:59:06Z","-31.32202","15.97162","342.2","12.1","Sat-AIS",
"2018-08-13 17:59:06Z","-31.32202","15.97162","342.2","12.1","Sat-AIS",
"2018-08-13 17:57:37Z","-31.32661","15.97394","338.9","12.3","Sat-AIS",
"2018-08-13 17:57:20Z","-31.32763","15.97446","338.8","12.2","Sat-AIS",
"2018-08-13 17:57:18Z","-31.32763","15.97446","338.8","12.2","Sat-AIS",
"2018-08-13 17:56:56Z","-31.32878","15.97501","335.1","12.5","Sat-AIS",
"2018-08-13 17:55:47Z","-31.33239","15.97687","338.5","12.4","Sat-AIS",
"2018-08-13 17:55:37Z","-31.33294","15.97712","333.4","12.3","Sat-AIS",
"2018-08-13 17:55:37Z","-31.33294","15.97712","333.4","12.3","Sat-AIS",
"2018-08-13 17:55:28Z","-31.33344","15.97738","336.7","12.3","Sat-AIS",
"2018-08-13 17:55:18Z","-31.33397","15.97765","335","12.3","Sat-AIS",
"2018-08-13 17:55:18Z","-31.33397","15.97765","335","12.3","Sat-AIS",
"2018-08-13 17:55:07Z","-31.33455","15.97797","336.5","12.2","Sat-AIS",
"2018-08-13 17:54:56Z","-31.33513","15.9783","338.3","12.3","Sat-AIS",
"2018-08-13 17:54:56Z","-31.33513","15.9783","338.3","12.3","Sat-AIS",
"2018-08-13 17:54:56Z","-31.33513","15.9783","338.3","12.3","Sat-AIS",
"2018-08-13 17:54:56Z","-31.33513","15.9783","338.3","12.3","Sat-AIS",
"2018-08-13 17:54:56Z","-31.33513","15.9783","338.3","12.3","Sat-AIS",
"2018-08-13 17:54:46Z","-31.33561","15.9785","334.4","12.4","Sat-AIS",
"2018-08-13 17:51:18Z","-31.34668","15.98395","338.9","12.6","Sat-AIS",
"2018-08-13 17:47:39Z","-31.3585","15.98996","335.1","12.7","Sat-AIS",
"2018-08-13 17:47:39Z","-31.3585","15.98996","335.1","12.7","Sat-AIS",
"2018-08-13 17:47:39Z","-31.3585","15.98996","335.1","12.7","Sat-AIS",
"2018-08-13 17:47:39Z","-31.3585","15.98996","335.1","12.7","Sat-AIS",
"2018-08-13 17:47:39Z","-31.3585","15.98996","335.1","12.7","Sat-AIS",
"2018-08-13 17:11:18Z","-31.47387","16.04782","333.5","12","Sat-AIS",
"2018-08-13 17:11:18Z","-31.47387","16.04782","333.5","12","Sat-AIS",
"2018-08-13 17:09:18Z","-31.47961","16.05182","325.9","12","Sat-AIS",
"2018-08-13 16:42:18Z","-31.5578","16.1034","334.4","12.5","Sat-AIS",
"2018-08-13 16:39:28Z","-31.56666","16.10854","339","12.8","Sat-AIS",
"2018-08-13 16:35:58Z","-31.57784","16.11498","336.8","12.8","Sat-AIS",
"2018-08-13 16:34:18Z","-31.58321","16.11804","336.6","12.9","Sat-AIS",
"2018-08-13 16:34:18Z","-31.58321","16.11804","336.6","12.9","Sat-AIS",
"2018-08-13 16:34:18Z","-31.58321","16.11804","336.6","12.9","Sat-AIS",
"2018-08-13 16:34:18Z","-31.58321","16.11804","336.6","12.9","Sat-AIS",
"2018-08-13 16:34:18Z","-31.58321","16.11804","336.6","12.9","Sat-AIS",
"2018-08-13 16:06:58Z","-31.67207","16.16766","330","12.8","Sat-AIS",
"2018-08-13 16:04:37Z","-31.67961","16.17204","334.9","12.8","Sat-AIS",
"2018-08-13 16:04:37Z","-31.67961","16.17204","334.9","12.8","Sat-AIS",
"2018-08-13 16:04:37Z","-31.67961","16.17204","334.9","12.8","Sat-AIS",
"2018-08-13 15:59:28Z","-31.69607","16.18141","331","12.6","Sat-AIS",
"2018-08-13 15:34:49Z","-31.77438","16.22553","336.7","12.8","Sat-AIS",
"2018-08-13 15:32:28Z","-31.78192","16.22967","332.8","12.7","Sat-AIS",
"2018-08-13 15:29:19Z","-31.79211","16.23529","335.3","12.9","Sat-AIS",
"2018-08-13 15:26:30Z","-31.80112","16.24027","328.7","12.7","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:23:48Z","-31.8098","16.24509","332","12.8","Sat-AIS",
"2018-08-13 15:03:18Z","-31.87508","16.28331","328.3","12.4","Sat-AIS",
"2018-08-13 15:01:18Z","-31.88122","16.28692","335.5","12.6","Sat-AIS",
"2018-08-13 14:57:58Z","-31.89159","16.29303","332.5","12.6","Sat-AIS",
"2018-08-13 14:55:18Z","-31.89986","16.29807","329.5","12.4","Sat-AIS",
"2018-08-13 14:52:57Z","-31.90711","16.30241","332.6","12.4","Sat-AIS",
"2018-08-13 14:29:38Z","-31.97888","16.34325","334.7","12.2","Sat-AIS",
"2018-08-13 14:24:59Z","-31.99315","16.35164","331","12.4","Sat-AIS",
"2018-08-13 14:24:59Z","-31.99315","16.35164","331","12.4","Sat-AIS",
"2018-08-13 14:24:59Z","-31.99315","16.35164","331","12.4","Sat-AIS",
"2018-08-13 14:23:18Z","-31.99836","16.35475","337","12.5","Sat-AIS",
"2018-08-13 14:18:58Z","-32.01187","16.36262","334.9","12.8","Sat-AIS",
"2018-08-13 14:17:49Z","-32.01539","16.36464","328.1","12.5","Sat-AIS",
"2018-08-13 14:09:48Z","-32.04041","16.37826","331.6","12.1","Sat-AIS",
"2018-08-13 14:09:38Z","-32.04092","16.37852","338.4","12.1","Sat-AIS",
"2018-08-13 14:05:47Z","-32.05297","16.38447","341.7","12.1","Sat-AIS",
"2018-08-13 14:04:36Z","-32.0566","16.38617","333.2","12","Sat-AIS",
"2018-08-13 14:04:28Z","-32.05702","16.38637","331.5","11.9","Sat-AIS",
"2018-08-13 13:50:08Z","-32.10136","16.40837","335.1","12.2","Sat-AIS",
"2018-08-13 13:49:39Z","-32.10283","16.40914","336.8","12","Sat-AIS",
"2018-08-13 13:42:39Z","-32.12402","16.42036","334.4","11.8","Sat-AIS",
"2018-08-13 13:41:39Z","-32.12712","16.42196","333.2","11.9","Sat-AIS",
"2018-08-13 13:34:32Z","-32.14807","16.43275","333","11.8","Sat-AIS",
"2018-08-13 13:33:43Z","-32.15051","16.434","342","11.8","Sat-AIS",
"2018-08-13 13:33:32Z","-32.15106","16.43428","341.5","11.7","Sat-AIS",
