"MMSI","IMO","IR","Ship Name","Call Sign",
"538005797","9437177","N/A","OLYMPIC TRUST","A8VF6",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:36:08Z","19.60246","-108.79434","305.5","12.3","Sat-AIS",
"2018-08-13 23:35:57Z","19.60213","-108.79385","305.7","12.3","Sat-AIS",
"2018-08-13 23:35:27Z","19.6011","-108.79231","306.1","12.3","Sat-AIS",
"2018-08-13 23:34:57Z","19.60013","-108.79088","306.1","12.4","Sat-AIS",
"2018-08-13 23:34:48Z","19.5998","-108.79038","305.7","12.3","Sat-AIS",
"2018-08-13 23:34:18Z","19.5988","-108.7889","306.8","12.4","Sat-AIS",
"2018-08-13 23:34:08Z","19.59846","-108.78841","305.4","12.3","Sat-AIS",
"2018-08-13 23:33:27Z","19.59711","-108.78643","304.4","12.3","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:33:08Z","19.59645","-108.78544","306.8","12.4","Sat-AIS",
"2018-08-13 23:32:27Z","19.59509","-108.78349","306","12.4","Sat-AIS",
"2018-08-13 21:54:06Z","19.40408","-108.49217","303.1","12.1","Sat-AIS",
"2018-08-13 21:29:00Z","19.35774","-108.41731","302.8","12","Sat-AIS",
"2018-08-13 21:14:08Z","19.3295","-108.37398","304.1","12","Sat-AIS",
"2018-08-13 20:50:59Z","19.28349","-108.3071","303.1","12.2","Sat-AIS",
"2018-08-13 20:36:28Z","19.25512","-108.26347","307.1","12.5","Sat-AIS",
"2018-08-13 20:15:38Z","19.21587","-108.19872","301.8","12.5","Sat-AIS",
"2018-08-13 20:04:39Z","19.19542","-108.16449","304.4","12.5","Sat-AIS",
"2018-08-13 19:46:39Z","19.15974","-108.10944","302.4","12.6","Sat-AIS",
"2018-08-13 19:34:57Z","19.13625","-108.07365","303.5","12.7","Sat-AIS",
"2018-08-13 19:34:57Z","19.13625","-108.07365","303.5","12.7","Sat-AIS",
"2018-08-13 18:18:58Z","18.98488","-107.83637","303","13","Sat-AIS",
"2018-08-13 18:18:39Z","18.98421","-107.8353","304.3","13","Sat-AIS",
"2018-08-13 18:17:40Z","18.98222","-107.83219","303.7","13","Sat-AIS",
"2018-08-13 18:17:30Z","18.98189","-107.83167","303.6","13","Sat-AIS",
"2018-08-13 18:17:20Z","18.98155","-107.83114","303.6","13","Sat-AIS",
"2018-08-13 18:17:10Z","18.98122","-107.83061","304.1","13","Sat-AIS",
"2018-08-13 18:16:58Z","18.98085","-107.83003","303.5","13","Sat-AIS",
"2018-08-13 18:16:40Z","18.98023","-107.82901","304.3","13","Sat-AIS",
"2018-08-13 17:38:39Z","18.90467","-107.70882","302.3","13","Sat-AIS",
"2018-08-13 16:43:19Z","18.79092","-107.53619","305.1","12.8","Sat-AIS",
"2018-08-13 16:41:58Z","18.78816","-107.53209","305.6","12.9","Sat-AIS",
"2018-08-13 16:41:20Z","18.78681","-107.53009","304.4","12.8","Sat-AIS",
"2018-08-13 16:41:00Z","18.78613","-107.52907","305","12.9","Sat-AIS",
"2018-08-13 16:40:20Z","18.78477","-107.52702","304.9","12.8","Sat-AIS",
"2018-08-13 16:40:00Z","18.78409","-107.52599","305.2","12.9","Sat-AIS",
"2018-08-13 16:39:39Z","18.78338","-107.52491","305.1","12.9","Sat-AIS",
"2018-08-13 16:39:00Z","18.78204","-107.5229","303.3","12.9","Sat-AIS",
"2018-08-13 16:38:49Z","18.78166","-107.52235","303","12.9","Sat-AIS",
"2018-08-13 16:38:30Z","18.78103","-107.52136","306.7","12.9","Sat-AIS",
"2018-08-13 16:38:20Z","18.78067","-107.52085","303.5","12.9","Sat-AIS",
"2018-08-13 16:38:09Z","18.78029","-107.52028","304.3","12.9","Sat-AIS",
"2018-08-13 16:38:00Z","18.77999","-107.51981","305.8","12.9","Sat-AIS",
"2018-08-13 16:37:49Z","18.77961","-107.51925","305.7","12.8","Sat-AIS",
"2018-08-13 16:31:59Z","18.76765","-107.50134","305.3","12.9","Sat-AIS",
"2018-08-13 15:43:16Z","18.66889","-107.35243","301.2","12.6","Sat-AIS",
"2018-08-13 15:43:16Z","18.66889","-107.35243","301.2","12.6","Sat-AIS",
"2018-08-13 15:43:16Z","18.66889","-107.35243","301.2","12.6","Sat-AIS",
"2018-08-13 15:43:07Z","18.66858","-107.35191","302.6","12.6","Sat-AIS",
"2018-08-13 15:43:07Z","18.66858","-107.35191","302.6","12.6","Sat-AIS",
"2018-08-13 15:42:28Z","18.66736","-107.34988","302.5","12.6","Sat-AIS",
"2018-08-13 15:42:28Z","18.66736","-107.34988","302.5","12.6","Sat-AIS",
"2018-08-13 15:41:47Z","18.66612","-107.34778","301.5","12.7","Sat-AIS",
"2018-08-13 15:41:47Z","18.66612","-107.34778","301.5","12.7","Sat-AIS",
"2018-08-13 15:25:27Z","18.63394","-107.29781","305.1","12.6","Sat-AIS",
"2018-08-13 15:25:27Z","18.63394","-107.29781","305.1","12.6","Sat-AIS",
"2018-08-13 15:23:45Z","18.63047","-107.29277","305.3","12.6","Sat-AIS",
"2018-08-13 15:18:58Z","18.62101","-107.27814","301","12.5","Sat-AIS",
"2018-08-13 15:18:18Z","18.61979","-107.27607","300.7","12.5","Sat-AIS",
"2018-08-13 15:18:17Z","18.61979","-107.27607","300.7","12.5","Sat-AIS",
"2018-08-13 15:18:07Z","18.6195","-107.27552","302","12.5","Sat-AIS",
"2018-08-13 15:18:06Z","18.6195","-107.27552","302","12.5","Sat-AIS",
"2018-08-13 15:18:06Z","18.6195","-107.27552","302","12.5","Sat-AIS",
"2018-08-13 15:17:30Z","18.61828","-107.27344","303","12.4","Sat-AIS",
"2018-08-13 15:17:06Z","18.61763","-107.27235","300.6","12.5","Sat-AIS",
"2018-08-13 14:50:20Z","18.56585","-107.19137","306.2","12.5","Sat-AIS",
"2018-08-13 14:16:58Z","18.49811","-107.08952","302.5","12.8","Sat-AIS",
"2018-08-13 14:10:19Z","18.48488","-107.06879","304.5","12.7","Sat-AIS",
"2018-08-13 14:07:47Z","18.4799","-107.06108","304.9","12.8","Sat-AIS",
"2018-08-13 14:06:47Z","18.47788","-107.05798","302.8","12.8","Sat-AIS",
"2018-08-13 14:06:47Z","18.47788","-107.05798","302.8","12.8","Sat-AIS",
"2018-08-13 14:05:56Z","18.47621","-107.05532","304.7","12.8","Sat-AIS",
"2018-08-13 14:05:56Z","18.47621","-107.05532","304.7","12.8","Sat-AIS",
"2018-08-13 13:47:39Z","18.4401","-106.99829","303.1","12.7","Sat-AIS",
"2018-08-13 13:04:29Z","18.35494","-106.8635","303.3","13","Sat-AIS",
"2018-08-13 11:16:18Z","18.14094","-106.52868","301.9","12.4","Sat-AIS",
"2018-08-13 10:38:40Z","18.06747","-106.41752","305.5","12.3","Sat-AIS",
"2018-08-13 10:16:09Z","18.0228","-106.35123","306.2","12.4","Sat-AIS",
"2018-08-13 09:54:57Z","17.98177","-106.28695","301.9","12.5","Sat-AIS",
"2018-08-13 09:54:17Z","17.98051","-106.2849","303","12.5","Sat-AIS",
"2018-08-13 09:53:57Z","17.97986","-106.28388","302.2","12.5","Sat-AIS",
"2018-08-13 09:53:57Z","17.97986","-106.28388","302.2","12.5","Sat-AIS",
"2018-08-13 09:53:17Z","17.97858","-106.28185","303.4","12.5","Sat-AIS",
"2018-08-13 09:52:57Z","17.97793","-106.28083","304.3","12.5","Sat-AIS",
"2018-08-13 09:52:46Z","17.97757","-106.28028","303.3","12.5","Sat-AIS",
"2018-08-13 09:52:37Z","17.97725","-106.27977","304","12.5","Sat-AIS",
"2018-08-13 09:52:27Z","17.97693","-106.27927","304.5","12.5","Sat-AIS",
"2018-08-13 09:52:07Z","17.9763","-106.27831","304.3","12.5","Sat-AIS",
"2018-08-13 09:51:37Z","17.97527","-106.27676","304.4","12.5","Sat-AIS",
"2018-08-13 09:50:37Z","17.97329","-106.27374","304.6","12.5","Sat-AIS",
"2018-08-13 09:28:29Z","17.93012","-106.20684","304.2","12.4","Sat-AIS",
"2018-08-13 09:25:33Z","17.92484","-106.1983","302.4","12.4","Sat-AIS",
"2018-08-13 09:24:52Z","17.92359","-106.1962","301.9","12.4","Sat-AIS",
"2018-08-13 09:23:52Z","17.92182","-106.19315","299.6","12.4","Sat-AIS",
"2018-08-13 09:22:52Z","17.91999","-106.1901","301.6","12.4","Sat-AIS",
"2018-08-13 09:21:52Z","17.9181","-106.18707","305","12.4","Sat-AIS",
"2018-08-13 09:21:42Z","17.91774","-106.18652","303.9","12.4","Sat-AIS",
"2018-08-13 09:21:22Z","17.91709","-106.18553","305.1","12.4","Sat-AIS",
"2018-08-13 09:21:13Z","17.91679","-106.18509","305.2","12.4","Sat-AIS",
"2018-08-13 09:20:42Z","17.91577","-106.18355","306","12.4","Sat-AIS",
"2018-08-13 09:19:52Z","17.91411","-106.18116","307.2","12.4","Sat-AIS",
"2018-08-13 09:19:13Z","17.91273","-106.17924","306","12.4","Sat-AIS",
"2018-08-13 08:55:38Z","17.86676","-106.1079","304.2","12.4","Sat-AIS",
"2018-08-13 08:55:38Z","17.86676","-106.1079","304.2","12.4","Sat-AIS",
"2018-08-13 08:20:59Z","17.79786","-106.00116","304.6","13","Sat-AIS",
"2018-08-13 08:20:59Z","17.79786","-106.00116","304.6","13","Sat-AIS",
"2018-08-13 08:20:59Z","17.79786","-106.00116","304.6","13","Sat-AIS",
"2018-08-13 08:20:59Z","17.79786","-106.00116","304.6","13","Sat-AIS",
"2018-08-13 08:20:59Z","17.79786","-106.00116","304.6","13","Sat-AIS",
"2018-08-13 07:52:39Z","17.74076","-105.9138","305.3","12.6","Sat-AIS",
"2018-08-13 07:48:10Z","17.73161","-105.90028","304.2","12.6","Sat-AIS",
"2018-08-13 06:47:57Z","17.61396","-105.7195","302.4","12.5","Sat-AIS",
"2018-08-13 06:47:57Z","17.61396","-105.7195","302.4","12.5","Sat-AIS",
"2018-08-13 06:47:57Z","17.61396","-105.7195","302.4","12.5","Sat-AIS",
"2018-08-13 06:47:48Z","17.61368","-105.71903","303.3","12.6","Sat-AIS",
"2018-08-13 06:47:07Z","17.61242","-105.71698","302.9","12.5","Sat-AIS",
"2018-08-13 06:46:27Z","17.61113","-105.71487","302.2","12.6","Sat-AIS",
"2018-08-13 06:46:18Z","17.61085","-105.71442","302.5","12.5","Sat-AIS",
"2018-08-13 06:46:07Z","17.61056","-105.71391","303","12.6","Sat-AIS",
"2018-08-13 06:45:38Z","17.60958","-105.71236","303.6","12.6","Sat-AIS",
"2018-08-13 06:45:27Z","17.60927","-105.71178","303","12.6","Sat-AIS",
"2018-08-13 06:44:57Z","17.60833","-105.71023","303.6","12.5","Sat-AIS",
"2018-08-13 06:43:38Z","17.60584","-105.70618","301.6","12.6","Sat-AIS",
"2018-08-13 05:28:47Z","17.46027","-105.48337","304.2","12.5","Sat-AIS",
"2018-08-13 05:10:48Z","17.42613","-105.42899","303.8","12.4","Sat-AIS",
"2018-08-13 04:52:39Z","17.3913","-105.37459","302.2","12.4","Sat-AIS",
"2018-08-13 04:38:27Z","17.36453","-105.3321","302.5","12.4","Sat-AIS",
"2018-08-13 04:37:45Z","17.36322","-105.33006","303.3","12.4","Sat-AIS",
"2018-08-13 04:37:45Z","17.36322","-105.33006","303.3","12.4","Sat-AIS",
"2018-08-13 04:37:37Z","17.36293","-105.32961","305.4","12.4","Sat-AIS",
"2018-08-13 04:37:18Z","17.36227","-105.32863","304.1","12.4","Sat-AIS",
"2018-08-13 04:37:17Z","17.36227","-105.32863","304.1","12.4","Sat-AIS",
"2018-08-13 04:37:17Z","17.36227","-105.32863","304.1","12.4","Sat-AIS",
"2018-08-13 04:37:07Z","17.36194","-105.32813","304.7","12.4","Sat-AIS",
"2018-08-13 04:37:06Z","17.36194","-105.32813","304.7","12.4","Sat-AIS",
"2018-08-13 04:36:45Z","17.36125","-105.3271","305.3","12.4","Sat-AIS",
"2018-08-13 04:36:45Z","17.36125","-105.3271","305.3","12.4","Sat-AIS",
"2018-08-13 04:36:45Z","17.36125","-105.3271","305.3","12.4","Sat-AIS",
"2018-08-13 04:36:36Z","17.36091","-105.32661","304.4","12.4","Sat-AIS",
"2018-08-13 04:36:36Z","17.36091","-105.32661","304.4","12.4","Sat-AIS",
"2018-08-13 04:36:26Z","17.36062","-105.32616","305.4","12.4","Sat-AIS",
"2018-08-13 04:35:47Z","17.3593","-105.3242","305.8","12.4","Sat-AIS",
"2018-08-13 04:35:46Z","17.3593","-105.3242","305.8","12.4","Sat-AIS",
"2018-08-13 04:35:46Z","17.3593","-105.3242","305.8","12.4","Sat-AIS",
"2018-08-13 04:35:37Z","17.35893","-105.32365","304.9","12.4","Sat-AIS",
"2018-08-13 04:35:36Z","17.35893","-105.32365","304.9","12.4","Sat-AIS",
"2018-08-13 04:35:36Z","17.35893","-105.32365","304.9","12.4","Sat-AIS",
"2018-08-13 04:34:47Z","17.35731","-105.32124","305.7","12.4","Sat-AIS",
"2018-08-13 04:34:46Z","17.35731","-105.32124","305.7","12.4","Sat-AIS",
"2018-08-13 04:34:46Z","17.35731","-105.32124","305.7","12.4","Sat-AIS",
"2018-08-13 04:33:55Z","17.35562","-105.31874","304.2","12.4","Sat-AIS",
"2018-08-13 04:31:05Z","17.35012","-105.31033","303.2","12.4","Sat-AIS",
"2018-08-13 04:30:05Z","17.34827","-105.30729","301.5","12.3","Sat-AIS",
"2018-08-13 04:16:49Z","17.32197","-105.26785","304.8","12.4","Sat-AIS",
"2018-08-13 03:51:59Z","17.27348","-105.19379","302.4","12.4","Sat-AIS",
"2018-08-13 03:39:18Z","17.24935","-105.15554","303.1","12.5","Sat-AIS",
"2018-08-13 03:38:18Z","17.2474","-105.15256","304.5","12.5","Sat-AIS",
"2018-08-13 03:37:27Z","17.24573","-105.15002","301.3","12.5","Sat-AIS",
"2018-08-13 03:37:18Z","17.24546","-105.14954","305.7","12.5","Sat-AIS",
"2018-08-13 03:37:18Z","17.24546","-105.14954","305.7","12.5","Sat-AIS",
"2018-08-13 03:36:48Z","17.24449","-105.14804","304.3","12.5","Sat-AIS",
"2018-08-13 03:36:38Z","17.24414","-105.14748","305.5","12.4","Sat-AIS",
"2018-08-13 03:36:18Z","17.24352","-105.14655","303","12.5","Sat-AIS",
"2018-08-13 03:36:18Z","17.24352","-105.14655","303","12.5","Sat-AIS",
"2018-08-13 03:35:48Z","17.24254","-105.14504","302.5","12.5","Sat-AIS",
"2018-08-13 03:35:27Z","17.2419","-105.14398","303.8","12.5","Sat-AIS",
"2018-08-13 03:35:27Z","17.2419","-105.14398","303.8","12.5","Sat-AIS",
"2018-08-13 03:35:18Z","17.24161","-105.14353","303.2","12.4","Sat-AIS",
"2018-08-13 03:35:18Z","17.24161","-105.14353","303.2","12.4","Sat-AIS",
"2018-08-13 03:34:27Z","17.23998","-105.14094","302.2","12.5","Sat-AIS",
"2018-08-13 03:34:27Z","17.23998","-105.14094","302.2","12.5","Sat-AIS",
"2018-08-13 03:34:18Z","17.2397","-105.14048","304.4","12.5","Sat-AIS",
"2018-08-13 03:33:58Z","17.23907","-105.13947","302.6","12.5","Sat-AIS",
"2018-08-13 03:24:47Z","17.22127","-105.11173","302.7","12.5","Sat-AIS",
"2018-08-13 03:17:58Z","17.20783","-105.09109","303.5","12.5","Sat-AIS",
"2018-08-13 03:08:48Z","17.1902","-105.06333","304.1","12.4","Sat-AIS",
"2018-08-13 03:02:47Z","17.17873","-105.04522","302.6","12.5","Sat-AIS",
"2018-08-13 03:02:46Z","17.17873","-105.04522","302.6","12.5","Sat-AIS",
"2018-08-13 03:02:46Z","17.17873","-105.04522","302.6","12.5","Sat-AIS",
"2018-08-13 03:02:27Z","17.1781","-105.04421","305.8","12.5","Sat-AIS",
"2018-08-13 03:02:26Z","17.1781","-105.04421","305.8","12.5","Sat-AIS",
"2018-08-13 03:01:57Z","17.17712","-105.04272","304.9","12.5","Sat-AIS",
"2018-08-13 03:01:56Z","17.17712","-105.04272","304.9","12.5","Sat-AIS",
"2018-08-13 03:01:56Z","17.17712","-105.04272","304.9","12.5","Sat-AIS",
"2018-08-13 03:01:27Z","17.17614","-105.04122","305.2","12.5","Sat-AIS",
"2018-08-13 03:01:26Z","17.17614","-105.04122","305.2","12.5","Sat-AIS",
"2018-08-13 03:01:26Z","17.17614","-105.04122","305.2","12.5","Sat-AIS",
"2018-08-13 02:59:26Z","17.17212","-105.0353","304","12.5","Sat-AIS",
"2018-08-13 02:52:39Z","17.15828","-105.01505","306.6","12.5","Sat-AIS",
"2018-08-13 02:33:09Z","17.11963","-104.95679","305","12.6","Sat-AIS",
"2018-08-13 02:15:39Z","17.08437","-104.90478","306","12.6","Sat-AIS",
"2018-08-13 01:59:57Z","17.05321","-104.85783","303.6","12.5","Sat-AIS",
"2018-08-13 01:59:57Z","17.05321","-104.85783","303.6","12.5","Sat-AIS",
"2018-08-13 01:56:17Z","17.04629","-104.84666","303.1","12.5","Sat-AIS",
"2018-08-13 01:56:07Z","17.046","-104.84621","303.3","12.5","Sat-AIS",
"2018-08-13 01:42:48Z","17.02033","-104.80584","302.4","12.5","Sat-AIS",
"2018-08-13 01:28:49Z","16.99358","-104.76298","303.7","12.7","Sat-AIS",
"2018-08-13 01:03:48Z","16.94389","-104.6861","305.9","12.9","Sat-AIS",
"2018-08-13 00:35:28Z","16.88652","-104.59795","305.3","13","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"447189000","9653434","N/A","AL KOUT","9KFNO",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 02:08:44Z","5.76133","96.95168","108.4","13.9","Sat-AIS",
"2018-08-13 02:08:44Z","5.76133","96.95168","108.4","13.9","Sat-AIS",
"2018-08-13 02:08:15Z","5.76192","96.9499","108","13.9","Sat-AIS",
"2018-08-13 02:08:15Z","5.76192","96.9499","108","13.9","Sat-AIS",
"2018-08-13 02:07:45Z","5.76252","96.94805","108.8","13.9","Sat-AIS",
"2018-08-13 01:11:42Z","5.82835","96.73801","108","14.2","Sat-AIS",
"2018-08-13 01:11:42Z","5.82835","96.73801","108","14.2","Sat-AIS",
"2018-08-13 01:08:24Z","5.83228","96.7255","108","14.3","Sat-AIS",
"2018-08-13 01:08:24Z","5.83228","96.7255","108","14.3","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477810200","9708514","N/A","NEW CONSTANT","VRPN5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 20:42:17Z","2.61595","101.44595","301.5","15.2","Sat-AIS",
"2018-08-13 19:29:57Z","2.4319","101.69314","306","15.1","Sat-AIS",
"2018-08-13 14:36:35Z","1.7755","102.60815","296.4","11.6","Sat-AIS",
"2018-08-13 14:03:15Z","1.72639","102.7041","296.6","11.6","Sat-AIS",
"2018-08-13 13:13:12Z","1.65044","102.85185","296.2","12.4","Sat-AIS",
"2018-08-13 10:41:00Z","1.30849","103.31348","306.3","14.8","Sat-AIS",
"2018-08-13 08:44:17Z","1.16929","103.68553","309.7","6.1","Sat-AIS",
"2018-08-13 08:44:17Z","1.16929","103.68553","309.7","6.1","Sat-AIS",
"2018-08-13 08:16:47Z","1.15814","103.70487","294.5","0.9","Sat-AIS",
"2018-08-13 07:01:30Z","1.14378","103.74269","259.4","4.4","Sat-AIS",
"2018-08-13 07:01:20Z","1.14382","103.74291","255.7","4.4","Sat-AIS",
"2018-08-13 05:18:37Z","1.23525","103.93976","253.1","9.4","Sat-AIS",
"2018-08-13 05:18:37Z","1.23525","103.93976","253.1","9.4","Sat-AIS",
"2018-08-13 04:45:46Z","1.25919","104.01801","253","9.1","Sat-AIS",
"2018-08-13 04:45:46Z","1.25919","104.01801","253","9.1","Sat-AIS",
"2018-08-13 02:08:06Z","1.32745","104.34864","230.4","8.1","Sat-AIS",
"2018-08-13 02:08:06Z","1.32745","104.34864","230.4","8.1","Sat-AIS",
"2018-08-13 02:07:06Z","1.32891","104.35042","231.1","8.2","Sat-AIS",
"2018-08-13 02:07:05Z","1.32891","104.35042","231.1","8.2","Sat-AIS",
"2018-08-13 01:13:05Z","1.41998","104.45754","229.4","10.3","Sat-AIS",
"2018-08-13 01:13:05Z","1.41998","104.45754","229.4","10.3","Sat-AIS",
"2018-08-13 01:12:25Z","1.42119","104.45896","230.1","10.3","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"538005875","9470040","N/A","OLVMPIC LEOPARD","SVCE7",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:20:00Z","52.05267","2.75333","298","10.8","LRIT",
"2018-08-13 17:20:00Z","51.94467","4.16067","243","0","LRIT",
"2018-08-13 11:20:00Z","51.94467","4.16067","243","0","LRIT",
"2018-08-13 05:20:00Z","51.94467","4.16067","243","0","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"447188000","9653422","N/A","AL YARMOUK","9KFN",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 15:41:11Z","26.18398","55.58262","65.6","14.7","Sat-AIS",
"2018-08-13 10:02:18Z","26.22858","54.18122","89.1","13","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"241340000","9424211","N/A","OLYMPIC LUCK","SVCA7",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 21:06:00Z","32.13","124.10933","178","11.2","LRIT",
"2018-08-13 15:06:00Z","33.01533","124.032","175","8.6","LRIT",
"2018-08-13 09:04:00Z","34.00267","123.95934","172","9.4","LRIT",
"2018-08-13 03:04:00Z","34.81333","123.628","160","9.4","LRIT",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477057700","9783332","N/A","COSHONOUR LAKE","BSBA",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:49:21Z","14.02466","51.60939","252.2","10.9","Sat-AIS",
"2018-08-13 22:52:01Z","14.07154","51.78366","255.9","11","Sat-AIS",
"2018-08-13 22:50:01Z","14.073","51.7898","255.4","11","Sat-AIS",
"2018-08-13 22:38:52Z","14.08135","51.82393","255","11","Sat-AIS",
"2018-08-13 22:13:23Z","14.10165","51.90007","255.5","10.7","Sat-AIS",
"2018-08-13 22:05:11Z","14.10799","51.92416","254.5","10.6","Sat-AIS",
"2018-08-13 21:37:42Z","14.13049","52.00386","254.1","10.4","Sat-AIS",
"2018-08-13 19:43:51Z","14.23623","52.32463","251.2","10.6","Sat-AIS",
"2018-08-13 19:43:32Z","14.23652","52.32552","250","10.6","Sat-AIS",
"2018-08-13 19:42:51Z","14.23722","52.32748","250.2","10.6","Sat-AIS",
"2018-08-13 19:41:51Z","14.23822","52.33035","250.3","10.5","Sat-AIS",
"2018-08-13 19:41:32Z","14.23853","52.33125","250.7","10.5","Sat-AIS",
"2018-08-13 19:41:22Z","14.23869","52.33173","250.5","10.5","Sat-AIS",
"2018-08-13 19:40:22Z","14.23966","52.33459","250.8","10.5","Sat-AIS",
"2018-08-13 19:39:32Z","14.24049","52.33701","250.6","10.6","Sat-AIS",
"2018-08-13 19:38:22Z","14.24161","52.34028","250.1","10.5","Sat-AIS",
"2018-08-13 19:35:11Z","14.24482","52.34926","248.5","10.5","Sat-AIS",
"2018-08-13 19:34:20Z","14.24572","52.35164","249.3","10.4","Sat-AIS",
"2018-08-13 17:28:44Z","14.36369","52.68522","251.4","10","Sat-AIS",
"2018-08-13 17:22:33Z","14.36954","52.70187","249.4","10","Sat-AIS",
"2018-08-13 17:22:24Z","14.36969","52.70227","249.9","10","Sat-AIS",
"2018-08-13 17:22:13Z","14.36987","52.70276","249.7","10","Sat-AIS",
"2018-08-13 17:22:03Z","14.37002","52.70321","249.4","10","Sat-AIS",
"2018-08-13 17:21:33Z","14.37051","52.7046","249.9","10","Sat-AIS",
"2018-08-13 17:21:13Z","14.37083","52.7055","250.2","10","Sat-AIS",
"2018-08-13 17:20:33Z","14.37144","52.70725","250.3","10.1","Sat-AIS",
"2018-08-13 17:20:24Z","14.37157","52.70766","249.3","10.1","Sat-AIS",
"2018-08-13 17:18:53Z","14.37303","52.71177","251.5","10.1","Sat-AIS",
"2018-08-13 16:52:23Z","14.39484","52.78603","251.8","10.3","Sat-AIS",
"2018-08-13 16:52:23Z","14.39484","52.78603","251.8","10.3","Sat-AIS",
"2018-08-13 16:41:12Z","14.40455","52.8176","252.7","10.3","Sat-AIS",
"2018-08-13 16:36:00Z","14.40898","52.83218","251.3","10.3","Sat-AIS",
"2018-08-13 16:36:00Z","14.40898","52.83218","251.3","10.3","Sat-AIS",
"2018-08-13 16:36:00Z","14.40898","52.83218","251.3","10.3","Sat-AIS",
"2018-08-13 16:34:00Z","14.41068","52.83781","253.2","10.3","Sat-AIS",
"2018-08-13 16:34:00Z","14.41068","52.83781","253.2","10.3","Sat-AIS",
"2018-08-13 16:31:21Z","14.41275","52.84506","252.2","10.3","Sat-AIS",
"2018-08-13 16:17:53Z","14.42362","52.88377","253.1","10.4","Sat-AIS",
"2018-08-13 16:10:21Z","14.42984","52.90492","254.4","10.4","Sat-AIS",
"2018-08-13 16:09:30Z","14.43047","52.90739","255","10.3","Sat-AIS",
"2018-08-13 16:09:02Z","14.43079","52.90878","255","10.4","Sat-AIS",
"2018-08-13 16:07:22Z","14.43202","52.91354","253.8","10.3","Sat-AIS",
"2018-08-13 16:07:21Z","14.43202","52.91354","253.8","10.3","Sat-AIS",
"2018-08-13 15:43:43Z","14.44996","52.98033","255.8","10.1","Sat-AIS",
"2018-08-13 15:37:42Z","14.45442","52.99682","256","10","Sat-AIS",
"2018-08-13 12:17:01Z","14.62352","53.54065","255.2","10","Sat-AIS",
"2018-08-13 10:56:43Z","14.69219","53.75734","251.9","9.6","Sat-AIS",
"2018-08-13 10:51:22Z","14.69665","53.77132","252.8","9.6","Sat-AIS",
"2018-08-13 10:10:56Z","14.72979","53.88113","250.4","10","Sat-AIS",
"2018-08-13 09:49:02Z","14.75024","53.94","249.6","9.8","Sat-AIS",
"2018-08-13 05:05:53Z","14.99686","54.69978","250.6","10","Sat-AIS",
"2018-08-13 04:23:51Z","15.05156","54.80339","230.5","9.9","Sat-AIS",
"2018-08-13 04:22:51Z","15.0533","54.80561","231.3","9.9","Sat-AIS",
