"MMSI","IMO","IR","Ship Name","Call Sign",
"241436000","9776559","N/A","SOPHIA","SVCK2",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 04:36:28Z","10.27216","-106.24497","157.4","14.8","Sat-AIS",
"2018-08-13 04:36:17Z","10.27279","-106.24524","157.8","14.8","Sat-AIS",
"2018-08-13 04:36:16Z","10.27279","-106.24524","157.8","14.8","Sat-AIS",
"2018-08-13 04:36:11Z","10.2733","-106.24545","158.2","14.8","Sat-AIS",
"2018-08-13 04:36:10Z","10.2733","-106.24545","158.2","14.8","Sat-AIS",
"2018-08-13 04:36:10Z","10.2733","-106.24545","158.2","14.8","Sat-AIS",
"2018-08-13 04:36:05Z","10.27355","-106.24555","157","14.8","Sat-AIS",
"2018-08-13 04:36:04Z","10.27355","-106.24555","157","14.8","Sat-AIS",
"2018-08-13 04:36:04Z","10.27355","-106.24555","157","14.8","Sat-AIS",
"2018-08-13 04:35:59Z","10.27394","-106.24572","157.8","14.8","Sat-AIS",
"2018-08-13 04:35:59Z","10.27394","-106.24572","157.8","14.8","Sat-AIS",
"2018-08-13 04:35:58Z","10.27394","-106.24572","157.8","14.8","Sat-AIS",
"2018-08-13 04:35:58Z","10.27394","-106.24572","157.8","14.8","Sat-AIS",
"2018-08-13 04:35:52Z","10.27445","-106.24593","157.1","14.8","Sat-AIS",
"2018-08-13 04:35:52Z","10.27445","-106.24593","157.1","14.8","Sat-AIS",
"2018-08-13 04:35:52Z","10.27445","-106.24593","157.1","14.8","Sat-AIS",
"2018-08-13 04:35:47Z","10.2747","-106.24604","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:47Z","10.2747","-106.24604","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:46Z","10.2747","-106.24604","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:46Z","10.2747","-106.24604","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:41Z","10.27508","-106.24619","157.4","14.7","Sat-AIS",
"2018-08-13 04:35:41Z","10.27508","-106.24619","157.4","14.7","Sat-AIS",
"2018-08-13 04:35:40Z","10.27508","-106.24619","157.4","14.7","Sat-AIS",
"2018-08-13 04:35:35Z","10.27546","-106.24635","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:34Z","10.27546","-106.24635","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:34Z","10.27546","-106.24635","157.6","14.8","Sat-AIS",
"2018-08-13 04:35:28Z","10.27584","-106.24651","157.5","14.7","Sat-AIS",
"2018-08-13 04:35:05Z","10.27738","-106.24715","157.3","14.7","Sat-AIS",
"2018-08-13 04:35:04Z","10.27738","-106.24715","157.3","14.7","Sat-AIS",
"2018-08-13 04:35:04Z","10.27738","-106.24715","157.3","14.7","Sat-AIS",
"2018-08-13 04:34:52Z","10.27826","-106.24752","157.2","14.7","Sat-AIS",
"2018-08-13 04:34:51Z","10.27826","-106.24752","157.2","14.7","Sat-AIS",
"2018-08-13 04:34:51Z","10.27826","-106.24752","157.2","14.7","Sat-AIS",
"2018-08-13 04:34:47Z","10.27852","-106.24763","157.5","14.7","Sat-AIS",
"2018-08-13 04:34:46Z","10.27852","-106.24763","157.5","14.7","Sat-AIS",
"2018-08-13 04:34:41Z","10.2789","-106.24779","156.6","14.8","Sat-AIS",
"2018-08-13 04:34:40Z","10.2789","-106.24779","156.6","14.8","Sat-AIS",
"2018-08-13 04:15:55Z","10.34916","-106.27921","155.7","14.5","Sat-AIS",
"2018-08-13 04:01:31Z","10.40231","-106.304","156","14.6","Sat-AIS",
"2018-08-13 03:40:38Z","10.47997","-106.33933","156.9","14.5","Sat-AIS",
"2018-08-13 03:39:29Z","10.4842","-106.34123","155.5","14.6","Sat-AIS",
"2018-08-13 03:39:17Z","10.48494","-106.34156","155.5","14.6","Sat-AIS",
"2018-08-13 03:39:17Z","10.48494","-106.34156","155.5","14.6","Sat-AIS",
"2018-08-13 03:38:17Z","10.48865","-106.34322","156.2","14.5","Sat-AIS",
