"MMSI","IMO","IR","Ship Name","Call Sign",
"372251000","9325037","N/A","COSMERRY LAKE","3EHV",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 05:52:32Z","1.20054","103.87093","70","10.1","Sat-AIS",
"MMSI","IMO","IR","Ship Name","Call Sign",
"477476300","9513763","N/A","NAVE SYNERGY","VROB5",
"Timestamp","Lat","Lon","Heading","Speed","Source",
"2018-08-13 23:58:29Z","-31.10133","36.17518","65","12.4","Sat-AIS",
"2018-08-13 23:57:09Z","-31.10318","36.17024","67","12.5","Sat-AIS",
"2018-08-13 23:57:00Z","-31.10343","36.16962","68","12.5","Sat-AIS",
"2018-08-13 23:56:48Z","-31.10367","36.16893","67","12.5","Sat-AIS",
"2018-08-13 23:56:39Z","-31.10388","36.16837","68","12.5","Sat-AIS",
"2018-08-13 23:56:29Z","-31.1041","36.16775","65","12.4","Sat-AIS",
"2018-08-13 23:56:19Z","-31.10435","36.16707","67","12.6","Sat-AIS",
"2018-08-13 23:42:49Z","-31.12295","36.1169","66","12.5","Sat-AIS",
"2018-08-13 23:26:38Z","-31.14472","36.05684","68","12.5","Sat-AIS",
"2018-08-13 23:26:38Z","-31.14472","36.05684","68","12.5","Sat-AIS",
"2018-08-13 23:21:28Z","-31.1515","36.0375","67","12.5","Sat-AIS",
"2018-08-13 23:06:59Z","-31.17028","35.98288","66","12.6","Sat-AIS",
"2018-08-13 23:05:50Z","-31.17177","35.9785","68","12.6","Sat-AIS",
"2018-08-13 22:53:59Z","-31.18712","35.93307","67","12.6","Sat-AIS",
"2018-08-13 22:48:29Z","-31.1943","35.91179","68","12.7","Sat-AIS",
"2018-08-13 22:42:07Z","-31.20227","35.88718","72","12.9","Sat-AIS",
"2018-08-13 22:40:57Z","-31.20352","35.88253","71","13","Sat-AIS",
"2018-08-13 22:40:46Z","-31.20372","35.88187","72","12.8","Sat-AIS",
"2018-08-13 22:34:59Z","-31.2107","35.85902","69","12.9","Sat-AIS",
"2018-08-13 22:31:39Z","-31.21485","35.84595","70","12.8","Sat-AIS",
"2018-08-13 22:29:39Z","-31.21725","35.83812","68","12.8","Sat-AIS",
"2018-08-13 22:20:28Z","-31.22802","35.80188","68","12.9","Sat-AIS",
"2018-08-13 22:20:18Z","-31.22823","35.80125","71","13","Sat-AIS",
"2018-08-13 22:20:09Z","-31.2284","35.80063","67","12.9","Sat-AIS",
"2018-08-13 22:19:50Z","-31.2288","35.79939","69","12.9","Sat-AIS",
"2018-08-13 22:19:28Z","-31.22927","35.79787","70","12.9","Sat-AIS",
"2018-08-13 22:19:18Z","-31.22945","35.79725","70","12.9","Sat-AIS",
"2018-08-13 22:19:09Z","-31.22963","35.79667","71","12.9","Sat-AIS",
"2018-08-13 22:19:00Z","-31.2298","35.79607","70","12.9","Sat-AIS",
"2018-08-13 22:18:48Z","-31.23003","35.79535","69","12.9","Sat-AIS",
"2018-08-13 22:18:39Z","-31.23022","35.79468","69","12.9","Sat-AIS",
"2018-08-13 22:18:28Z","-31.23043","35.79403","70","12.9","Sat-AIS",
"2018-08-13 22:01:47Z","-31.25218","35.72788","69","13.2","Sat-AIS",
"2018-08-13 21:57:27Z","-31.25782","35.71055","69","13.2","Sat-AIS",
"2018-08-13 21:56:18Z","-31.25932","35.70595","69","13.3","Sat-AIS",
"2018-08-13 21:30:39Z","-31.2928","35.60203","68","13.4","Sat-AIS",
"2018-08-13 21:30:18Z","-31.29325","35.6007","70","13.3","Sat-AIS",
"2018-08-13 21:29:18Z","-31.29455","35.59663","68","13.4","Sat-AIS",
"2018-08-13 21:28:37Z","-31.29545","35.59385","70","13.4","Sat-AIS",
"2018-08-13 21:27:48Z","-31.29652","35.5905","69","13.3","Sat-AIS",
"2018-08-13 21:27:29Z","-31.29695","35.58915","69","13.4","Sat-AIS",
"2018-08-13 21:27:29Z","-31.29695","35.58915","69","13.4","Sat-AIS",
"2018-08-13 21:27:29Z","-31.29695","35.58915","69","13.4","Sat-AIS",
"2018-08-13 21:27:18Z","-31.2972","35.58848","68","13.3","Sat-AIS",
"2018-08-13 21:27:18Z","-31.2972","35.58848","68","13.3","Sat-AIS",
"2018-08-13 21:26:48Z","-31.29785","35.58647","68","13.3","Sat-AIS",
"2018-08-13 21:26:29Z","-31.2983","35.58513","67","13.3","Sat-AIS",
"2018-08-13 21:25:48Z","-31.29918","35.58245","68","13.3","Sat-AIS",
"2018-08-13 21:24:48Z","-31.30048","35.57838","70","13.3","Sat-AIS",
"2018-08-13 21:23:48Z","-31.30178","35.57437","69","13.4","Sat-AIS",
"2018-08-13 21:22:58Z","-31.30287","35.57098","69","13.3","Sat-AIS",
"2018-08-13 21:22:48Z","-31.30308","35.5703","69","13.3","Sat-AIS",
"2018-08-13 21:22:29Z","-31.30348","35.56895","71","13.4","Sat-AIS",
"2018-08-13 21:21:48Z","-31.30425","35.5662","69","13.3","Sat-AIS",
"2018-08-13 21:21:48Z","-31.30425","35.5662","69","13.3","Sat-AIS",
"2018-08-13 21:21:48Z","-31.30425","35.5662","69","13.3","Sat-AIS",
"2018-08-13 21:21:30Z","-31.30467","35.56484","70","13.2","Sat-AIS",
"2018-08-13 21:21:29Z","-31.30467","35.56484","70","13.2","Sat-AIS",
"2018-08-13 21:21:29Z","-31.30467","35.56484","70","13.2","Sat-AIS",
"2018-08-13 21:20:28Z","-31.30587","35.56077","72","13.3","Sat-AIS",
"2018-08-13 21:19:47Z","-31.3067","35.55798","71","13.3","Sat-AIS",
"2018-08-13 21:19:28Z","-31.30708","35.55668","69","13.3","Sat-AIS",
"2018-08-13 20:54:10Z","-31.33777","35.45525","68","13.1","Sat-AIS",
"2018-08-13 20:50:30Z","-31.34268","35.44083","66","12.9","Sat-AIS",
"2018-08-13 20:44:59Z","-31.34993","35.41937","67","12.9","Sat-AIS",
"2018-08-13 20:44:48Z","-31.3502","35.41865","68","12.9","Sat-AIS",
"2018-08-13 20:43:59Z","-31.35135","35.41543","68","13","Sat-AIS",
"2018-08-13 20:42:59Z","-31.35273","35.41157","66","12.9","Sat-AIS",
"2018-08-13 20:42:18Z","-31.35363","35.40899","69","12.8","Sat-AIS",
"2018-08-13 20:42:08Z","-31.35385","35.40833","66","12.9","Sat-AIS",
"2018-08-13 20:41:59Z","-31.35405","35.40773","68","12.8","Sat-AIS",
"2018-08-13 20:39:49Z","-31.35695","35.39937","68","12.8","Sat-AIS",
"2018-08-13 20:39:19Z","-31.35762","35.39743","67","12.7","Sat-AIS",
"2018-08-13 20:38:38Z","-31.35855","35.39473","66","12.7","Sat-AIS",
"2018-08-13 20:38:19Z","-31.35898","35.3935","68","12.7","Sat-AIS",
"2018-08-13 20:37:49Z","-31.35962","35.39167","67","12.8","Sat-AIS",
"2018-08-13 20:37:38Z","-31.35987","35.39095","67","12.7","Sat-AIS",
"2018-08-13 20:37:19Z","-31.3603","35.38973","68","12.7","Sat-AIS",
"2018-08-13 20:37:10Z","-31.3605","35.38907","66","12.8","Sat-AIS",
"2018-08-13 20:36:49Z","-31.36095","35.3878","66","12.7","Sat-AIS",
"2018-08-13 20:36:29Z","-31.3614","35.38652","67","12.7","Sat-AIS",
"2018-08-13 20:36:18Z","-31.36167","35.38575","69","12.8","Sat-AIS",
"2018-08-13 20:36:10Z","-31.36185","35.38524","68","12.7","Sat-AIS",
"2018-08-13 20:36:00Z","-31.36207","35.38458","67","12.7","Sat-AIS",
"2018-08-13 20:35:18Z","-31.36295","35.38197","66","12.8","Sat-AIS",
"2018-08-13 20:17:38Z","-31.38558","35.31438","68","12.5","Sat-AIS",
"2018-08-13 20:11:58Z","-31.39257","35.2928","68","12.4","Sat-AIS",
"2018-08-13 20:11:17Z","-31.39338","35.29028","68","12.4","Sat-AIS",
"2018-08-13 19:56:18Z","-31.41142","35.2342","67","12.3","Sat-AIS",
"2018-08-13 19:56:07Z","-31.41163","35.23352","68","12.2","Sat-AIS",
"2018-08-13 19:55:57Z","-31.41183","35.2329","70","12.3","Sat-AIS",
"2018-08-13 19:55:47Z","-31.41205","35.23227","69","12.3","Sat-AIS",
"2018-08-13 19:55:47Z","-31.41205","35.23227","69","12.3","Sat-AIS",
"2018-08-13 19:55:38Z","-31.41225","35.23165","68","12.3","Sat-AIS",
"2018-08-13 19:55:28Z","-31.41245","35.23102","69","12.3","Sat-AIS",
"2018-08-13 19:55:07Z","-31.41287","35.22972","69","12.3","Sat-AIS",
"2018-08-13 19:54:57Z","-31.41305","35.22915","69","12.3","Sat-AIS",
"2018-08-13 19:54:47Z","-31.41325","35.22852","69","12.3","Sat-AIS",
"2018-08-13 19:54:07Z","-31.41403","35.226","71","12.3","Sat-AIS",
"2018-08-13 19:53:57Z","-31.41422","35.22537","69","12.3","Sat-AIS",
"2018-08-13 19:53:57Z","-31.41422","35.22537","69","12.3","Sat-AIS",
"2018-08-13 19:53:47Z","-31.41438","35.2248","70","12.3","Sat-AIS",
"2018-08-13 19:53:37Z","-31.41457","35.22417","70","12.3","Sat-AIS",
"2018-08-13 19:53:37Z","-31.41457","35.22417","70","12.3","Sat-AIS",
"2018-08-13 19:53:18Z","-31.41497","35.22285","69","12.3","Sat-AIS",
"2018-08-13 19:53:07Z","-31.41517","35.22215","71","12.3","Sat-AIS",
"2018-08-13 19:52:57Z","-31.41535","35.22158","70","12.3","Sat-AIS",
"2018-08-13 19:52:47Z","-31.41553","35.22095","72","12.4","Sat-AIS",
"2018-08-13 19:52:47Z","-31.41553","35.22095","72","12.4","Sat-AIS",
"2018-08-13 19:52:47Z","-31.41553","35.22095","72","12.4","Sat-AIS",
"2018-08-13 19:52:47Z","-31.41553","35.22095","72","12.4","Sat-AIS",
"2018-08-13 19:52:47Z","-31.41553","35.22095","72","12.4","Sat-AIS",
"2018-08-13 19:52:47Z","-31.41553","35.22095","72","12.4","Sat-AIS",
"2018-08-13 19:52:07Z","-31.41627","35.21842","69","12.4","Sat-AIS",
"2018-08-13 19:52:07Z","-31.41627","35.21842","69","12.4","Sat-AIS",
"2018-08-13 19:51:57Z","-31.41647","35.21779","71","12.3","Sat-AIS",
"2018-08-13 19:51:57Z","-31.41647","35.21779","71","12.3","Sat-AIS",
"2018-08-13 19:51:57Z","-31.41647","35.21779","71","12.3","Sat-AIS",
"2018-08-13 19:51:57Z","-31.41647","35.21779","71","12.3","Sat-AIS",
"2018-08-13 19:51:47Z","-31.41665","35.21713","68","12.4","Sat-AIS",
"2018-08-13 19:51:36Z","-31.41687","35.21645","70","12.4","Sat-AIS",
"2018-08-13 19:51:27Z","-31.41705","35.21589","70","12.3","Sat-AIS",
"2018-08-13 19:51:18Z","-31.41722","35.21532","71","12.4","Sat-AIS",
"2018-08-13 19:51:07Z","-31.41743","35.21462","68","12.3","Sat-AIS",
"2018-08-13 19:50:57Z","-31.41762","35.21398","69","12.5","Sat-AIS",
"2018-08-13 19:50:57Z","-31.41762","35.21398","69","12.5","Sat-AIS",
"2018-08-13 19:50:57Z","-31.41762","35.21398","69","12.5","Sat-AIS",
"2018-08-13 19:50:57Z","-31.41762","35.21398","69","12.5","Sat-AIS",
"2018-08-13 19:50:46Z","-31.41787","35.21323","70","12.4","Sat-AIS",
"2018-08-13 19:50:36Z","-31.41805","35.21258","68","12.3","Sat-AIS",
"2018-08-13 19:50:36Z","-31.41805","35.21258","68","12.3","Sat-AIS",
"2018-08-13 19:50:36Z","-31.41805","35.21258","68","12.3","Sat-AIS",
"2018-08-13 19:50:36Z","-31.41805","35.21258","68","12.3","Sat-AIS",
"2018-08-13 19:50:18Z","-31.41842","35.21145","68","12.4","Sat-AIS",
"2018-08-13 19:50:18Z","-31.41842","35.21145","68","12.4","Sat-AIS",
"2018-08-13 19:50:07Z","-31.41862","35.21084","69","12.4","Sat-AIS",
"2018-08-13 19:49:57Z","-31.41882","35.2102","68","12.4","Sat-AIS",
"2018-08-13 19:49:46Z","-31.41903","35.2095","67","12.4","Sat-AIS",
"2018-08-13 19:49:07Z","-31.41983","35.20705","68","12.4","Sat-AIS",
"2018-08-13 19:49:07Z","-31.41983","35.20705","68","12.4","Sat-AIS",
"2018-08-13 19:48:57Z","-31.42003","35.20642","67","12.3","Sat-AIS",
"2018-08-13 19:48:46Z","-31.42025","35.20572","69","12.3","Sat-AIS",
"2018-08-13 19:48:17Z","-31.42083","35.20388","67","12.4","Sat-AIS",
"2018-08-13 19:48:07Z","-31.42107","35.2032","69","12.4","Sat-AIS",
"2018-08-13 19:47:57Z","-31.42125","35.20257","68","12.3","Sat-AIS",
"2018-08-13 19:47:17Z","-31.42203","35.2001","70","12.4","Sat-AIS",
"2018-08-13 19:46:46Z","-31.42267","35.19815","69","12.4","Sat-AIS",
"2018-08-13 19:45:37Z","-31.42408","35.19367","69","12.4","Sat-AIS",
"2018-08-13 19:44:47Z","-31.42508","35.19065","66","12.4","Sat-AIS",
"2018-08-13 19:42:37Z","-31.42783","35.1824","67","12.4","Sat-AIS",
"2018-08-13 19:40:18Z","-31.43073","35.17378","67","12.3","Sat-AIS",
"2018-08-13 19:37:18Z","-31.43445","35.16248","69","12.3","Sat-AIS",
"2018-08-13 19:35:17Z","-31.4369","35.15492","68","12.2","Sat-AIS",
"2018-08-13 19:32:08Z","-31.44062","35.14315","69","12.1","Sat-AIS",
"2018-08-13 19:08:39Z","-31.46807","35.05687","69","11.8","Sat-AIS",
"2018-08-13 19:08:39Z","-31.46807","35.05687","69","11.8","Sat-AIS",
"2018-08-13 19:08:39Z","-31.46807","35.05687","69","11.8","Sat-AIS",
"2018-08-13 19:08:38Z","-31.46807","35.05687","69","11.8","Sat-AIS",
"2018-08-13 19:07:09Z","-31.46982","35.05137","67","11.9","Sat-AIS",
"2018-08-13 19:06:09Z","-31.47097","35.0478","68","11.7","Sat-AIS",
"2018-08-13 19:05:49Z","-31.47138","35.04655","68","11.8","Sat-AIS",
"2018-08-13 19:05:09Z","-31.47212","35.04412","69","11.9","Sat-AIS",
"2018-08-13 19:04:50Z","-31.47247","35.04297","69","11.8","Sat-AIS",
"2018-08-13 19:04:09Z","-31.47323","35.04047","69","11.8","Sat-AIS",
"2018-08-13 19:03:28Z","-31.47395","35.0381","68","11.7","Sat-AIS",
"2018-08-13 19:03:09Z","-31.47432","35.0369","70","11.7","Sat-AIS",
"2018-08-13 19:02:09Z","-31.47547","35.03322","71","11.8","Sat-AIS",
"2018-08-13 19:00:00Z","-31.47788","35.02543","69","11.8","Sat-AIS",
"2018-08-13 18:59:49Z","-31.4781","35.02477","68","11.8","Sat-AIS",
"2018-08-13 18:57:17Z","-31.48093","35.01563","69","11.8","Sat-AIS",
"2018-08-13 18:32:39Z","-31.50828","34.92647","72","11.9","Sat-AIS",
"2018-08-13 18:29:40Z","-31.51153","34.91559","71","11.7","Sat-AIS",
"2018-08-13 18:24:47Z","-31.51688","34.89787","70","11.8","Sat-AIS",
"2018-08-13 18:23:47Z","-31.51793","34.89428","71","11.8","Sat-AIS",
"2018-08-13 18:23:47Z","-31.51793","34.89428","71","11.8","Sat-AIS",
"2018-08-13 18:04:47Z","-31.54067","34.82438","66","12.2","Sat-AIS",
"2018-08-13 18:04:47Z","-31.54067","34.82438","66","12.2","Sat-AIS",
"2018-08-13 18:03:16Z","-31.54258","34.81878","68","12.2","Sat-AIS",
"2018-08-13 18:03:16Z","-31.54258","34.81878","68","12.2","Sat-AIS",
"2018-08-13 18:01:47Z","-31.54452","34.81325","69","12.2","Sat-AIS",
"2018-08-13 18:00:16Z","-31.54642","34.80768","67","12.2","Sat-AIS",
"2018-08-13 18:00:16Z","-31.54642","34.80768","67","12.2","Sat-AIS",
"2018-08-13 17:59:57Z","-31.5468","34.80657","68","12.2","Sat-AIS",
"2018-08-13 17:58:38Z","-31.54848","34.80155","69","12.3","Sat-AIS",
"2018-08-13 17:58:38Z","-31.54848","34.80155","69","12.3","Sat-AIS",
"2018-08-13 17:57:47Z","-31.54955","34.7984","68","12.3","Sat-AIS",
"2018-08-13 17:57:47Z","-31.54955","34.7984","68","12.3","Sat-AIS",
"2018-08-13 17:57:47Z","-31.54955","34.7984","68","12.3","Sat-AIS",
"2018-08-13 17:57:38Z","-31.54973","34.79792","69","12.2","Sat-AIS",
"2018-08-13 17:56:27Z","-31.55123","34.79348","67","12.3","Sat-AIS",
"2018-08-13 17:56:27Z","-31.55123","34.79348","67","12.3","Sat-AIS",
"2018-08-13 17:55:39Z","-31.55225","34.79047","66","12.2","Sat-AIS",
"2018-08-13 17:55:38Z","-31.55225","34.79047","66","12.2","Sat-AIS",
"2018-08-13 17:55:27Z","-31.55248","34.78977","66","12.3","Sat-AIS",
"2018-08-13 17:54:57Z","-31.55317","34.78795","68","12.3","Sat-AIS",
"2018-08-13 17:54:38Z","-31.5536","34.78672","68","12.3","Sat-AIS",
"2018-08-13 17:54:27Z","-31.55385","34.78603","67","12.2","Sat-AIS",
"2018-08-13 17:54:27Z","-31.55385","34.78603","67","12.2","Sat-AIS",
"2018-08-13 17:53:57Z","-31.55447","34.78422","67","12.3","Sat-AIS",
"2018-08-13 17:53:38Z","-31.55492","34.78302","66","12.3","Sat-AIS",
"2018-08-13 17:50:07Z","-31.55923","34.7699","69","12.3","Sat-AIS",
"2018-08-13 17:23:28Z","-31.59447","34.67112","67","12.3","Sat-AIS",
"2018-08-13 17:16:59Z","-31.60323","34.6469","66","12.4","Sat-AIS",
"2018-08-13 17:16:38Z","-31.60372","34.64558","65","12.4","Sat-AIS",
"2018-08-13 16:46:57Z","-31.64417","34.53613","66","12.1","Sat-AIS",
"2018-08-13 16:46:17Z","-31.64508","34.53365","67","12.1","Sat-AIS",
"2018-08-13 16:43:17Z","-31.64913","34.52275","66","12.2","Sat-AIS",
"2018-08-13 16:41:09Z","-31.65205","34.51489","67","12.1","Sat-AIS",
"2018-08-13 16:41:08Z","-31.65205","34.51489","67","12.1","Sat-AIS",
"2018-08-13 16:26:47Z","-31.67058","34.4617","67","12.3","Sat-AIS",
"2018-08-13 16:23:57Z","-31.67428","34.451","68","12.5","Sat-AIS",
"2018-08-13 16:23:36Z","-31.67473","34.44968","67","12.4","Sat-AIS",
"2018-08-13 16:23:27Z","-31.67497","34.44905","69","12.5","Sat-AIS",
"2018-08-13 16:23:26Z","-31.67497","34.44905","69","12.5","Sat-AIS",
"2018-08-13 16:23:17Z","-31.67517","34.44842","66","12.4","Sat-AIS",
"2018-08-13 16:23:17Z","-31.67517","34.44842","66","12.4","Sat-AIS",
"2018-08-13 16:23:16Z","-31.67517","34.44842","66","12.4","Sat-AIS",
"2018-08-13 16:23:16Z","-31.67517","34.44842","66","12.4","Sat-AIS",
"2018-08-13 16:22:57Z","-31.67562","34.44715","69","12.5","Sat-AIS",
"2018-08-13 16:22:57Z","-31.67562","34.44715","69","12.5","Sat-AIS",
"2018-08-13 16:22:57Z","-31.67562","34.44715","69","12.5","Sat-AIS",
"2018-08-13 16:22:57Z","-31.67562","34.44715","69","12.5","Sat-AIS",
"2018-08-13 16:22:47Z","-31.67582","34.4465","68","12.5","Sat-AIS",
"2018-08-13 16:22:47Z","-31.67582","34.4465","68","12.5","Sat-AIS",
"2018-08-13 16:22:46Z","-31.67582","34.4465","68","12.5","Sat-AIS",
"2018-08-13 16:22:46Z","-31.67582","34.4465","68","12.5","Sat-AIS",
"2018-08-13 16:22:46Z","-31.67582","34.4465","68","12.5","Sat-AIS",
"2018-08-13 16:22:26Z","-31.67622","34.4453","67","12.5","Sat-AIS",
"2018-08-13 16:22:17Z","-31.67645","34.44467","70","12.5","Sat-AIS",
"2018-08-13 16:22:16Z","-31.67645","34.44467","70","12.5","Sat-AIS",
"2018-08-13 16:22:16Z","-31.67645","34.44467","70","12.5","Sat-AIS",
"2018-08-13 16:21:56Z","-31.67687","34.44338","68","12.6","Sat-AIS",
"2018-08-13 16:21:47Z","-31.67708","34.44275","66","12.6","Sat-AIS",
"2018-08-13 16:21:47Z","-31.67708","34.44275","66","12.6","Sat-AIS",
"2018-08-13 16:21:17Z","-31.67775","34.44078","69","12.6","Sat-AIS",
"2018-08-13 16:21:17Z","-31.67775","34.44078","69","12.6","Sat-AIS",
"2018-08-13 16:20:47Z","-31.67838","34.43885","67","12.5","Sat-AIS",
"2018-08-13 16:20:46Z","-31.67838","34.43885","67","12.5","Sat-AIS",
"2018-08-13 16:20:17Z","-31.679","34.437","68","12.7","Sat-AIS",
"2018-08-13 16:20:17Z","-31.679","34.437","68","12.7","Sat-AIS",
"2018-08-13 16:20:16Z","-31.679","34.437","68","12.7","Sat-AIS",
"2018-08-13 16:20:16Z","-31.679","34.437","68","12.7","Sat-AIS",
"2018-08-13 16:20:08Z","-31.67922","34.43635","68","12.5","Sat-AIS",
"2018-08-13 16:19:57Z","-31.67943","34.43572","69","12.6","Sat-AIS",
"2018-08-13 16:19:57Z","-31.67943","34.43572","69","12.6","Sat-AIS",
"2018-08-13 16:19:56Z","-31.67943","34.43572","69","12.6","Sat-AIS",
"2018-08-13 16:19:47Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:47Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:47Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:47Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:46Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:46Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:46Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:46Z","-31.67965","34.43507","68","12.5","Sat-AIS",
"2018-08-13 16:19:17Z","-31.68027","34.43315","69","12.7","Sat-AIS",
"2018-08-13 16:19:16Z","-31.68027","34.43315","69","12.7","Sat-AIS",
"2018-08-13 16:19:16Z","-31.68027","34.43315","69","12.7","Sat-AIS",
"2018-08-13 16:19:16Z","-31.68027","34.43315","69","12.7","Sat-AIS",
"2018-08-13 16:19:16Z","-31.68027","34.43315","69","12.7","Sat-AIS",
"2018-08-13 16:18:57Z","-31.68068","34.43185","70","12.7","Sat-AIS",
"2018-08-13 16:18:57Z","-31.68068","34.43185","70","12.7","Sat-AIS",
"2018-08-13 16:18:56Z","-31.68068","34.43185","70","12.7","Sat-AIS",
"2018-08-13 16:18:47Z","-31.68092","34.43113","69","12.6","Sat-AIS",
"2018-08-13 16:18:47Z","-31.68092","34.43113","69","12.6","Sat-AIS",
"2018-08-13 16:18:47Z","-31.68092","34.43113","69","12.6","Sat-AIS",
"2018-08-13 16:18:46Z","-31.68092","34.43113","69","12.6","Sat-AIS",
"2018-08-13 16:18:17Z","-31.68153","34.4292","69","12.8","Sat-AIS",
"2018-08-13 16:18:16Z","-31.68153","34.4292","69","12.8","Sat-AIS",
"2018-08-13 16:17:57Z","-31.68193","34.42798","67","12.7","Sat-AIS",
"2018-08-13 16:17:56Z","-31.68193","34.42798","67","12.7","Sat-AIS",
"2018-08-13 16:17:37Z","-31.68237","34.4267","69","12.8","Sat-AIS",
"2018-08-13 16:17:36Z","-31.68237","34.4267","69","12.8","Sat-AIS",
"2018-08-13 16:17:17Z","-31.6828","34.4254","69","12.8","Sat-AIS",
"2018-08-13 16:17:16Z","-31.6828","34.4254","69","12.8","Sat-AIS",
"2018-08-13 16:17:16Z","-31.6828","34.4254","69","12.8","Sat-AIS",
"2018-08-13 16:16:47Z","-31.68345","34.42347","70","12.7","Sat-AIS",
"2018-08-13 16:16:46Z","-31.68345","34.42347","70","12.7","Sat-AIS",
"2018-08-13 16:16:39Z","-31.68367","34.42282","69","12.6","Sat-AIS",
"2018-08-13 16:16:36Z","-31.68367","34.42282","69","12.6","Sat-AIS",
"2018-08-13 16:15:37Z","-31.68497","34.41887","68","12.7","Sat-AIS",
"2018-08-13 16:15:37Z","-31.68497","34.41887","68","12.7","Sat-AIS",
"2018-08-13 16:15:36Z","-31.68497","34.41887","68","12.7","Sat-AIS",
"2018-08-13 16:15:36Z","-31.68497","34.41887","68","12.7","Sat-AIS",
"2018-08-13 16:15:27Z","-31.68518","34.41822","69","12.8","Sat-AIS",
"2018-08-13 16:15:26Z","-31.68518","34.41822","69","12.8","Sat-AIS",
"2018-08-13 16:14:26Z","-31.68643","34.4144","68","12.8","Sat-AIS",
"2018-08-13 16:14:26Z","-31.68643","34.4144","68","12.8","Sat-AIS",
"2018-08-13 16:13:28Z","-31.68775","34.41044","67","12.7","Sat-AIS",
"2018-08-13 16:13:27Z","-31.68775","34.41044","67","12.7","Sat-AIS",
"2018-08-13 16:13:26Z","-31.68775","34.41044","67","12.7","Sat-AIS",
"2018-08-13 16:13:26Z","-31.68775","34.41044","67","12.7","Sat-AIS",
"2018-08-13 16:13:26Z","-31.68775","34.41044","67","12.7","Sat-AIS",
"2018-08-13 16:12:27Z","-31.68902","34.4065","68","12.7","Sat-AIS",
"2018-08-13 16:11:38Z","-31.69007","34.40333","66","12.7","Sat-AIS",
"2018-08-13 16:11:37Z","-31.69007","34.40333","66","12.7","Sat-AIS",
"2018-08-13 16:11:29Z","-31.69028","34.4027","68","12.7","Sat-AIS",
"2018-08-13 16:11:17Z","-31.69055","34.40192","68","12.7","Sat-AIS",
"2018-08-13 16:11:16Z","-31.69055","34.40192","68","12.7","Sat-AIS",
"2018-08-13 16:06:10Z","-31.69713","34.38197","70","12.8","Sat-AIS",
"2018-08-13 16:04:10Z","-31.69973","34.37432","67","12.7","Sat-AIS",
"2018-08-13 15:34:29Z","-31.73397","34.2596","69","12.5","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
"2018-08-13 15:31:08Z","-31.7377","34.24645","72","12.7","Sat-AIS",
